Date,Title,Score,Sentiment
2023-03-26,"Where Financial Risk Lies , in 12 Charts",0.0,neutral
2023-03-26,,0.0,Neutral
2023-03-26,,0.0,Neutral
2023-03-26,,0.0,Neutral
2023-03-26,,0.0,Neutral
2023-03-26,,0.0,Neutral
2023-03-27,A recession in 2023 is now inevitable . Layoffs in tech and finance will spread to other sectors,0.31958606085102087,Positive
2023-03-27,A recession in 2023 is now inevitable . Layoffs in tech and finance will spread to other sectors,0.7062610983848572,negative
2023-03-27,Bank of Mexico seen hiking key rate by 25 basis points on Thursday,0.4539441042039291,Negative
2023-03-27,Bank of Mexico seen hiking key rate by 25 basis points on Thursday,0.9338987469673156,positive
2023-03-27,BoE Bailey says rate - setters can put inflation before bank worries,0.0,neutral
2023-03-27,Bond yields rise as easing bank tensions reduce haven demand,0.36000696304669655,Neutral
2023-03-27,Bond yields rise as easing bank tensions reduce haven demand,0.5190891027450562,negative
2023-03-27,,0.0,Neutral
2023-03-28,BlackRock Says Markets Wrong on US Rate - Cut Bets,0.0,neutral
2023-03-28,BlackRock Strategists Rule Out Fed Rate Cuts in 2023,0.3727024673032778,Neutral
2023-03-28,BlackRock Strategists Rule Out Fed Rate Cuts in 2023,0.0,neutral
2023-03-28,"ETFs Lost Assets Last Month , While Active Funds Grabbed Share",0.41649221634521305,Negative
2023-03-28,"ETFs Lost Assets Last Month , While Active Funds Grabbed Share",0.9756753444671632,negative
2023-03-28,"If It Not One Thing , It ... ",0.3600021537914564,Neutral
2023-03-28,"If It Not One Thing , It ... ",0.0,neutral
2023-03-28,,0.0,Neutral
2023-03-29,"A Fed  pause , yes , but interest - rate cuts this year ? Forget it , Clarida says",0.4258266265667445,Negative
2023-03-29,"A Fed  pause , yes , but interest - rate cuts this year ? Forget it , Clarida says",0.4029957056045532,negative
2023-03-29,Central Bank of Kenya to hike rate 25 bps to 9 . 00 % ,0.4539441042039291,Negative
2023-03-29,Central Bank of Kenya to hike rate 25 bps to 9 . 00 % ,0.9004625082015991,positive
2023-03-29,Stocks rise on Wall Street as bank fears ease further,0.9198301434516908,positive
2023-03-29,Tech Stocks Slide as Investors Shift Attention Back to Rates,0.36028703144009344,Neutral
2023-03-29,Tech Stocks Slide as Investors Shift Attention Back to Rates,0.0,neutral
2023-03-29,,0.0,Neutral
2023-03-30,Dollar advances as banking crisis fears ease,0.4539441042039291,Negative
2023-03-30,Dollar advances as banking crisis fears ease,0.9483932852745056,negative
2023-03-30,Key Recession Indicator Suggests the Fed May Slash Rates Soon,0.0,neutral
2023-03-30,U . S . stock futures extend rally to three - week highs on inflation hopes,0.3392251313150486,Positive
2023-03-30,U . S . stock futures extend rally to three - week highs on inflation hopes,0.9413339495658876,positive
2023-03-30,"US stocks could end this year 14 % higher because banking turmoil will trigger a Fed pause , veteran investor Ed Yardeni says",0.3444838855632557,Neutral
2023-03-30,"US stocks could end this year 14 % higher because banking turmoil will trigger a Fed pause , veteran investor Ed Yardeni says",0.0,neutral
2023-03-30,,0.0,Neutral
2023-03-31,A key inflation gauge tracked by the Fed slowed in February,0.4445346319402727,Negative
2023-03-31,A key inflation gauge tracked by the Fed slowed in February,0.0,neutral
2023-03-31,"Inflation softens in February , PCE finds , and takes some pressure off Fed",0.32918597143278594,Positive
2023-03-31,"Inflation softens in February , PCE finds , and takes some pressure off Fed",0.0,neutral
2023-03-31,"U . S . inflation softens in February , PCE finds",0.31414310450194327,Positive
2023-03-31,"U . S . inflation softens in February , PCE finds",0.0,neutral
2023-03-31,,0.0,Neutral
2023-03-31,,0.0,Neutral
2023-04-01,3 Things That Could Get the Stock Market Rolling in April,0.20008362829032386,Positive
2023-04-01,3 Things That Could Get the Stock Market Rolling in April,0.0,neutral
2023-04-01,A top strategist explains how stocks could sink more than 25 % in a recession - and warns markets are underestimating a key risk  that can change on a dime  ,0.3117351271148992,Positive
2023-04-01,A top strategist explains how stocks could sink more than 25 % in a recession - and warns markets are underestimating a key risk  that can change on a dime  ,0.8528128266334534,positive
2023-04-01,,0.0,Neutral
2023-04-01,,0.0,Neutral
2023-04-01,,0.0,Neutral
2023-04-01,,0.0,Neutral
2023-04-02,Economists Split on Whether Australia to Pause Tightening Cycle,0.3589916960269513,Neutral
2023-04-02,Economists Split on Whether Australia to Pause Tightening Cycle,0.9197268486022948,negative
2023-04-02,Stock Markets : Markets looked past banking crisis to rally in March,0.0,Positive
2023-04-02,Stock Markets : Markets looked past banking crisis to rally in March,0.0,neutral
2023-04-02,What if the Fed hadnt made a  mistake ? A hypothetical to consider . ,0.34126531284103817,Positive
2023-04-02,What if the Fed hadnt made a  mistake ? A hypothetical to consider . ,0.9203569293022156,negative
2023-04-02,,0.0,Neutral
2023-04-02,,0.0,Neutral
2023-04-03,"Asia - Pacific markets largely rise as investors digest factory data , oil surges",0.4239240582464789,Negative
2023-04-03,"Asia - Pacific markets largely rise as investors digest factory data , oil surges",0.4541872143745422,negative
2023-04-03,,0.0,Neutral
2023-04-03,,0.0,Neutral
2023-04-03,,0.0,Neutral
2023-04-03,,0.0,Neutral
2023-04-03,,0.0,Neutral
2023-04-03,,0.0,Neutral
2023-04-04,Economy may be  moving from a virtuous cycle to a vicious cycle : Jamie Dimon,0.3526664085546005,Neutral
2023-04-04,Economy may be  moving from a virtuous cycle to a vicious cycle : Jamie Dimon,0.0,neutral
2023-04-04,JPMorgan Kolanovic Warns Stocks Are in  Calm Before the Storm  ,0.7379583120346069,negative
2023-04-04,,0.0,Neutral
2023-04-04,,0.0,Neutral
2023-04-04,,0.0,Neutral
2023-04-04,,0.0,Neutral
2023-04-04,,0.0,Neutral
2023-04-05,"The upcoming earnings season will be a make or break moment for stocks and could finally cause the bears to throw in the towel , Fundstrat says",0.3775691743535086,Neutral
2023-04-05,"The upcoming earnings season will be a make or break moment for stocks and could finally cause the bears to throw in the towel , Fundstrat says",0.0,neutral
2023-04-05,What New With Apple Stock ? ,0.410201297145747,Negative
2023-04-05,What New With Apple Stock ? ,0.9547792077064514,positive
2023-04-05,,0.0,Neutral
2023-04-05,,0.0,Neutral
2023-04-05,,0.0,Neutral
2023-04-05,,0.0,Neutral
2023-04-06,"Bitcoin , Ether dip ; Dogecoin loses Twitter tailwind ; U . S . equities drop on recession concerns",0.42459513633172064,Negative
2023-04-06,"Bitcoin , Ether dip ; Dogecoin loses Twitter tailwind ; U . S . equities drop on recession concerns",0.9425474405288696,negative
2023-04-06,Fed Bullard : Ripples from bank failures unlikely to cause recession,0.35386725486951165,Neutral
2023-04-06,Fed Bullard : Ripples from bank failures unlikely to cause recession,0.8228840827941895,negative
2023-04-06,"Tech stock big rally isnt likely to fizzle out anytime soon , LPL Financial says",0.3401332548009597,Positive
2023-04-06,"Tech stock big rally isnt likely to fizzle out anytime soon , LPL Financial says",0.9264315366744996,positive
2023-04-06,,0.0,Neutral
2023-04-06,,0.0,Neutral
2023-04-07,S & P 500 futures and Treasury yields gain on Friday as March labor report shows resilient economy,0.013832531391973102,Positive
2023-04-07,S & P 500 futures and Treasury yields gain on Friday as March labor report shows resilient economy,0.0,neutral
2023-04-07,"The bond market is warning that something is broken and that the Fed has done enough , market veteran Ed Yardeni says",0.4844783407739103,Negative
2023-04-07,"The bond market is warning that something is broken and that the Fed has done enough , market veteran Ed Yardeni says",0.8779654502868652,negative
2023-04-07,"US adds 236 , 000 jobs in March as labor market weakens",0.4353495122220501,Negative
2023-04-07,"US adds 236 , 000 jobs in March as labor market weakens",0.9652695059776306,negative
2023-04-07,,0.0,Neutral
2023-04-07,,0.0,Neutral
2023-04-08,Better Buy : AGNC Investment or Annaly Capital Management ? ,0.18973514956908266,Positive
2023-04-08,Better Buy : AGNC Investment or Annaly Capital Management ? ,0.0,neutral
2023-04-08,,0.0,Neutral
2023-04-08,,0.0,Neutral
2023-04-08,,0.0,Neutral
2023-04-08,,0.0,Neutral
2023-04-08,,0.0,Neutral
2023-04-08,,0.0,Neutral
2023-04-09,Credit crackdown weighs on businesses,0.30780155331557457,Positive
2023-04-09,Credit crackdown weighs on businesses,0.0,neutral
2023-04-09,Housing Costs Are Cooling Off . Where the Market Could Be Headed . ,0.0,neutral
2023-04-09,Popular Emerging Market FX Trade Back With Global Rates Peaking,0.6655238270759583,negative
2023-04-09,Wall Street says bad news is no longer good news . Here why . ,0.3611066402392452,Neutral
2023-04-09,Wall Street says bad news is no longer good news . Here why . ,0.0,neutral
2023-04-09,Why stock - market investors may no longer see bad news as good news,0.7799586653709412,negative
2023-04-09,,0.0,Neutral
2023-04-10,March CPI Report Is Likely to Stymie the Fed Inflation Fight,0.5479086637496948,positive
2023-04-10,Premarket stocks : What markets are watching after digesting the US jobs data,0.38668804726595646,Neutral
2023-04-10,Premarket stocks : What markets are watching after digesting the US jobs data,0.0,neutral
2023-04-10,"The stock market bubble bust will only be halfway over when the Fed starts cutting rates - and there will be much more pain ahead , legendary investor Jeremy Grantham says",0.40766104447497686,Negative
2023-04-10,"The stock market bubble bust will only be halfway over when the Fed starts cutting rates - and there will be much more pain ahead , legendary investor Jeremy Grantham says",0.6796231865882874,negative
2023-04-10,Top Oil & Gas Stocks for Q2 2023,0.38394236000449866,Neutral
2023-04-10,Top Oil & Gas Stocks for Q2 2023,0.9440274238586426,positive
2023-04-10,,0.0,Neutral
2023-04-11,"S & P 500 ends flat ahead of March inflation report , Fed minutes",0.958215355873108,negative
2023-04-11,Treasury yields slip as traders eye approaching U . S . inflation report,0.8523788452148438,positive
2023-04-11,Why Tomorrow Is an Important Day for the Stock Market,0.0,neutral
2023-04-11,Why Tomorrow Is an Important Day for the Stock Market,0.0,neutral
2023-04-11,,0.0,Neutral
2023-04-11,,0.0,Neutral
2023-04-11,,0.0,Neutral
2023-04-11,,0.0,Neutral
2023-04-12,Bitcoin Edges Higher as Inflation Cools More Than Expected in March,0.8443012833595276,negative
2023-04-12,March CPI and the Fed next steps in its inflation battle : Everything to know,0.0,neutral
2023-04-12,Top economist David Rosenberg says inflation will come down hard no matter what the Fed does,0.9453027248382568,negative
2023-04-12,Top economist David Rosenberg says inflation will come down hard no matter what the Fed does,0.8893150091171265,negative
2023-04-12,,0.0,Neutral
2023-04-12,,0.0,Neutral
2023-04-12,,0.0,Neutral
2023-04-12,,0.0,Neutral
2023-04-13,"Inflation can fall for months , even years , before stocks begin to rise",0.0,neutral
2023-04-13,Stocks gain ground on Wall Street as inflation slows further,0.0,neutral
2023-04-13,,0.0,Neutral
2023-04-13,,0.0,Neutral
2023-04-13,,0.0,Neutral
2023-04-13,,0.0,Neutral
2023-04-13,,0.0,Neutral
2023-04-13,,0.0,Neutral
2023-04-14,Why UnitedHealth Group Fell Today | The Motley Fool,0.0,neutral
2023-04-14,,0.0,Neutral
2023-04-14,,0.0,Neutral
2023-04-14,,0.0,Neutral
2023-04-14,,0.0,Neutral
2023-04-14,,0.0,Neutral
2023-04-14,,0.0,Neutral
2023-04-14,,0.0,Neutral
2023-04-15,Apple PC Shipments Plummet In 2023 -- Time to Sell the Stock ? ,0.0,neutral
2023-04-15,Apple PC Shipments Plummet In 2023 -- Time to Sell the Stock ? ,0.0,neutral
2023-04-15,,0.0,Neutral
2023-04-15,,0.0,Neutral
2023-04-15,,0.0,Neutral
2023-04-15,,0.0,Neutral
2023-04-15,,0.0,Neutral
2023-04-15,,0.0,Neutral
2023-04-16,Large Bank Earnings Guidance And Inflation Provide Relief,0.30514078759957497,Positive
2023-04-16,Large Bank Earnings Guidance And Inflation Provide Relief,0.9314732551574708,positive
2023-04-16,"Netflix , Tesla , Goldman Sachs , Bank of America headline earnings rush in week ahead",0.40826272405728736,Negative
2023-04-16,"Netflix , Tesla , Goldman Sachs , Bank of America headline earnings rush in week ahead",0.3931668102741241,negative
2023-04-16,The Chance of Another Big Social Security Raise in 2024 Is Looking Slimmer by the Month,0.2528069161666882,Positive
2023-04-16,The Chance of Another Big Social Security Raise in 2024 Is Looking Slimmer by the Month,0.0,neutral
2023-04-16,,0.0,Neutral
2023-04-16,,0.0,Neutral
2023-04-17,Worried About High Interest Rates ? Here What Warren Buffett Says to Do,0.1852599060892663,Positive
2023-04-17,Worried About High Interest Rates ? Here What Warren Buffett Says to Do,0.1852599060892663,Positive
2023-04-17,Worried About High Interest Rates ? Here What Warren Buffett Says to Do,0.0,neutral
2023-04-17,Worried About High Interest Rates ? Here What Warren Buffett Says to Do,0.0,neutral
2023-04-17,,0.0,Neutral
2023-04-17,,0.0,Neutral
2023-04-17,,0.0,Neutral
2023-04-17,,0.0,Neutral
2023-04-18,"American Belief In Stock Investing Hits 17 - Year Low , Survey Finds",0.38673567208196796,Neutral
2023-04-18,"American Belief In Stock Investing Hits 17 - Year Low , Survey Finds",0.5480507612228394,negative
2023-04-18,Here why Morgan Stanley top equity strategist is staying bearish on stocks despite the latest rally,0.9629679322242736,negative
2023-04-18,"Housing Costs Will Determine Inflation In 2023 , Here Why",0.324250890030133,Positive
2023-04-18,"Housing Costs Will Determine Inflation In 2023 , Here Why",0.7343047857284546,positive
2023-04-18,"McCarthy says Biden has cost families $7 , 400 , but it depends on your math",0.30111517526178133,Positive
2023-04-18,"Stocks waver after BofA , Goldman Sachs earnings : Stock market news today",0.965261161327362,negative
2023-04-18,US Paychecks Are Outpacing Inflation,0.0,neutral
2023-04-19,Here why Morgan Stanley top equity strategist is staying bearish on stocks despite the latest rally,0.37356605799512166,Neutral
2023-04-19,Here why Morgan Stanley top equity strategist is staying bearish on stocks despite the latest rally,0.9629679322242736,negative
2023-04-19,Treasury yields rise as surging U . K prices revive inflation angst,0.31112987978449935,Positive
2023-04-19,Treasury yields rise as surging U . K prices revive inflation angst,0.0,neutral
2023-04-19,"UK inflation , highest in western Europe , falls only a little in March",0.36912419233172067,Neutral
2023-04-19,"UK inflation , highest in western Europe , falls only a little in March",0.9758292436599731,negative
2023-04-19,,0.0,Neutral
2023-04-19,,0.0,Neutral
2023-04-20,,0.0,Neutral
2023-04-20,,0.0,Neutral
2023-04-20,,0.0,Neutral
2023-04-20,,0.0,Neutral
2023-04-20,,0.0,Neutral
2023-04-20,,0.0,Neutral
2023-04-20,,0.0,Neutral
2023-04-20,,0.0,Neutral
2023-04-21,"Fed Cook Says Assessing Tighter Credit , Strong Data for Policy",0.3013766232591726,Positive
2023-04-21,Fed Mester Suggests Higher Interest Rates Ahead,0.3622353411805282,Neutral
2023-04-21,Fed Mester Suggests Higher Interest Rates Ahead,0.7045614719390869,positive
2023-04-21,"US tech stocks have run their course for now – and face a 20 % to 40 % correction , veteran trader says",0.4398924172188343,Negative
2023-04-21,"US tech stocks have run their course for now – and face a 20 % to 40 % correction , veteran trader says",0.9577969908714294,negative
2023-04-21,,0.0,Neutral
2023-04-21,,0.0,Neutral
2023-04-21,,0.0,Neutral
2023-04-22,Fed Officials on Track to Hike Rates and Signal Potential Pause,0.3109736163363521,Positive
2023-04-22,Fed Officials on Track to Hike Rates and Signal Potential Pause,0.0,neutral
2023-04-22,"Stock Market Barely Budges , but Earnings Season Is Going Swimmingly",0.36929376161848926,Neutral
2023-04-22,"Stock Market Barely Budges , but Earnings Season Is Going Swimmingly",0.0,neutral
2023-04-22,"This Recession Indicator Has Been 100 % Accurate Since 1955 , and It Flashing Again",0.2080695690856785,Positive
2023-04-22,"This Recession Indicator Has Been 100 % Accurate Since 1955 , and It Flashing Again",0.0,neutral
2023-04-22,What Will The Recession Look Like ? ,0.0,neutral
2023-04-22,Worried About Rising Interest Rates ? Buying This Stock Could Make You a Winner,0.0,neutral
2023-04-23,Bank of England should escape groupthink and keep interest rates on hold,0.41848502048937525,Negative
2023-04-23,Bank of England should escape groupthink and keep interest rates on hold,0.9324975609779358,negative
2023-04-23,Groupthink at the Bank of England is the real driver of inflation,0.0,neutral
2023-04-23,Stock Futures Edge Lower as Dollar Trades Mixed : Markets Wrap,0.34636842363631165,Neutral
2023-04-23,Stock Futures Edge Lower as Dollar Trades Mixed : Markets Wrap,0.6922258138656616,negative
2023-04-23,"Tech Surge Sends Valuations to Extremes , but Traders Dont Care",0.9150095582008362,negative
2023-04-23,Why the Banking Mess Isnt Over,0.3235154316923682,Positive
2023-04-23,Why the Banking Mess Isnt Over,0.0,neutral
2023-04-24,High - yield savings accounts and CDs have interest rates near 5 % ,0.24493504663807525,Positive
2023-04-24,High - yield savings accounts and CDs have interest rates near 5 % ,0.0,neutral
2023-04-24,"Stocks are flashing bullish signals as the economy heads for disinflation this summer , Fundstrat says",0.5017451023436461,Negative
2023-04-24,"Stocks are flashing bullish signals as the economy heads for disinflation this summer , Fundstrat says",0.4384133815765381,negative
2023-04-24,,0.0,Neutral
2023-04-24,,0.0,Neutral
2023-04-24,,0.0,Neutral
2023-04-24,,0.0,Neutral
2023-04-25,How to build a CD ladder to capture higher interest rates,0.012237542435845239,Positive
2023-04-25,How to build a CD ladder to capture higher interest rates,0.0,neutral
2023-04-25,Is Another Fed Rate Hike Coming ? Experts Predict What Will Happen Next Week,0.0,neutral
2023-04-25,Is Another Fed Rate Hike Coming ? Experts Predict What Will Happen Next Week,0.0,neutral
2023-04-25,,0.0,Neutral
2023-04-25,,0.0,Neutral
2023-04-25,,0.0,Neutral
2023-04-25,,0.0,Neutral
2023-04-26,"Australia inflation slows in Q1 , probably past the peak",0.3664404101040771,Neutral
2023-04-26,"Australia inflation slows in Q1 , probably past the peak",0.5797235369682312,positive
2023-04-26,Stock Market Today : Asian Stocks Dip on Economy Worries,0.3056277256219854,Positive
2023-04-26,Stock Market Today : Asian Stocks Dip on Economy Worries,0.9713232517242432,negative
2023-04-26,"U . S . Treasury yields : investors weigh economic data , Fed policy plans",0.0,Positive
2023-04-26,"U . S . Treasury yields : investors weigh economic data , Fed policy plans",0.0,neutral
2023-04-26,,0.0,Neutral
2023-04-26,,0.0,Neutral
2023-04-27,Core PCE Inflation Expected to Slow . It Still Too High . ,0.313653754232162,Positive
2023-04-27,Core PCE Inflation Expected to Slow . It Still Too High . ,0.7556002140045166,positive
2023-04-27,"Inflation isnt coming down much further without a substantial economic downturn , former Treasury Secretary Larry Summers says",0.4655407158496652,Negative
2023-04-27,"Inflation isnt coming down much further without a substantial economic downturn , former Treasury Secretary Larry Summers says",0.5080617666244507,negative
2023-04-27,,0.0,Neutral
2023-04-27,,0.0,Neutral
2023-04-27,,0.0,Neutral
2023-04-27,,0.0,Neutral
2023-04-28,Fed meeting schedule 2023 : A look at this year calendar,0.3702600184380237,Neutral
2023-04-28,Fed meeting schedule 2023 : A look at this year calendar,0.0,neutral
2023-04-28,,0.0,Neutral
2023-04-28,,0.0,Neutral
2023-04-28,,0.0,Neutral
2023-04-28,,0.0,Neutral
2023-04-28,,0.0,Neutral
2023-04-28,,0.0,Neutral
2023-04-29,Interest Rate for Series I Savings Bonds Falls to 4 . 3 %: Here What it Means,0.4083888904885787,Negative
2023-04-29,Interest Rate for Series I Savings Bonds Falls to 4 . 3 %: Here What it Means,0.920467734336853,negative
2023-04-29,,0.0,Neutral
2023-04-29,,0.0,Neutral
2023-04-29,,0.0,Neutral
2023-04-29,,0.0,Neutral
2023-04-29,,0.0,Neutral
2023-04-29,,0.0,Neutral
2023-04-30,Fed Meeting Preview : Powell Faces Rate Hike Decision Amid Sticky US Inflation,0.32811145855161583,Positive
2023-04-30,Fed Meeting Preview : Powell Faces Rate Hike Decision Amid Sticky US Inflation,0.0,neutral
2023-04-30,"First Republic fate , Apple earnings , jobs data and Fed decision top week ahead",0.0,neutral
2023-04-30,Investors Should Sell in May and Go Away But Not Forever . ,0.0,neutral
2023-04-30,Key Fed meeting and jobs data are ahead,0.3609223313983784,Neutral
2023-04-30,Key Fed meeting and jobs data are ahead,0.0,neutral
2023-04-30,iPhone Sales Are Key for Apple . India Could Move the Needle . ,0.28588204785702065,Positive
2023-04-30,iPhone Sales Are Key for Apple . India Could Move the Needle . ,0.9184846878051758,positive
2023-05-01,Apple iPhone Sales May Miss Wall Street Estimates . Here Why . ,0.3570392579187579,Neutral
2023-05-01,Apple iPhone Sales May Miss Wall Street Estimates . Here Why . ,0.7881956100463867,negative
2023-05-01,"Fed Hike , Jobs Data on Tap as California First Republic Bank Is Seized by Regulators | Economy",0.29351458722931845,Positive
2023-05-01,"Fed Hike , Jobs Data on Tap as California First Republic Bank Is Seized by Regulators | Economy",0.0,neutral
2023-05-01,,0.0,Neutral
2023-05-01,,0.0,Neutral
2023-05-01,,0.0,Neutral
2023-05-01,,0.0,Neutral
2023-05-02,"At Only 4 . 3 % Guaranteed Interest , Are I Bonds Still a Buy ? ",0.18878298756472844,Positive
2023-05-02,"At Only 4 . 3 % Guaranteed Interest , Are I Bonds Still a Buy ? ",0.18878298756472844,Positive
2023-05-02,"At Only 4 . 3 % Guaranteed Interest , Are I Bonds Still a Buy ? ",0.0,neutral
2023-05-02,"At Only 4 . 3 % Guaranteed Interest , Are I Bonds Still a Buy ? ",0.0,neutral
2023-05-02,Fed likely to hike rates and signal a pause i,0.3399826164534162,Positive
2023-05-02,Fed likely to hike rates and signal a pause i,0.7516223192214966,positive
2023-05-02,,0.0,Neutral
2023-05-02,,0.0,Neutral
2023-05-03,"Interest Rates & Inflation : Fed Ups Target Rate Range To 5 % – 5 . 25 %, Highest Since 2007 – Forbes Advisor united kingdom ",0.36922259110801214,Neutral
2023-05-03,"Interest Rates & Inflation : Fed Ups Target Rate Range To 5 % – 5 . 25 %, Highest Since 2007 – Forbes Advisor united kingdom ",0.0,neutral
2023-05-03,"Stock market news today : S & P , Dow futures tick higher as market braces for Fed",0.33637867043647107,Positive
2023-05-03,"Stock market news today : S & P , Dow futures tick higher as market braces for Fed",0.0,neutral
2023-05-03,The Fed lifts rates by a quarter point,0.3197513653226072,Positive
2023-05-03,The Fed lifts rates by a quarter point,0.0,neutral
2023-05-03,,0.0,Neutral
2023-05-03,,0.0,Neutral
2023-05-04,Dow down nearly 300 points as fears of banking contagion weighs on markets after Fed rate decision,0.30446843725588374,Positive
2023-05-04,Dow down nearly 300 points as fears of banking contagion weighs on markets after Fed rate decision,0.9733933806419371,negative
2023-05-04,,0.0,Neutral
2023-05-04,,0.0,Neutral
2023-05-04,,0.0,Neutral
2023-05-04,,0.0,Neutral
2023-05-04,,0.0,Neutral
2023-05-04,,0.0,Neutral
2023-05-05,Apple Earnings : iPhone Sales Hit Record Highs,0.2159203432229861,Positive
2023-05-05,Apple Earnings : iPhone Sales Hit Record Highs,0.0,neutral
2023-05-05,Morning Bid : Apple comforts as payrolls loom,0.4533168060530186,Negative
2023-05-05,Morning Bid : Apple comforts as payrolls loom,0.9442347288131714,positive
2023-05-05,The home price rebound could complicate the Fed efforts to tame inflation,0.9482455849647522,negative
2023-05-05,What To Expect From May CPI Report,0.36226966793899984,Neutral
2023-05-05,What To Expect From May CPI Report,0.7925252318382263,positive
2023-05-05,,0.0,Neutral
2023-05-06,"Banking turmoil is far from over . Bill Ackman , Jeffrey Gundlach , and Mohamed El - Erian have renewed their warnings about unresolved risks . ",0.9505975246429444,negative
2023-05-06,Berkshire Operating Profit Rises Fueled by Geico Rebound,0.3378145414562711,Positive
2023-05-06,Berkshire Operating Profit Rises Fueled by Geico Rebound,0.0,neutral
2023-05-06,Dow leaps 546 points as US stocks surge after Apple earnings and hot April jobs report,0.36326334628401863,Neutral
2023-05-06,Dow leaps 546 points as US stocks surge after Apple earnings and hot April jobs report,0.9016311764717102,positive
2023-05-06,Fed Is About to Find Out If It Can Afford to Pause Rates,0.3618455155089336,Neutral
2023-05-06,Fed Is About to Find Out If It Can Afford to Pause Rates,0.0,neutral
2023-05-06,,0.0,Neutral
2023-05-07,Bloomberg Sunday Briefing : Buffett Warning and Hungry Americans,0.3242917321321497,Positive
2023-05-07,Bloomberg Sunday Briefing : Buffett Warning and Hungry Americans,0.0,neutral
2023-05-07,"Buy Treasuries , Sell Gold , and Other Ideas for a Fed Pause",0.7590717077255249,positive
2023-05-07,Here How Much Social Security Benefits Are Expected to Increase in 2024,0.2657638771466244,Positive
2023-05-07,Here How Much Social Security Benefits Are Expected to Increase in 2024,0.0,neutral
2023-05-07,Is a Recession Coming ? Here What Warren Buffett Thinks . ,0.21664336277365862,Positive
2023-05-07,Is a Recession Coming ? Here What Warren Buffett Thinks . ,0.0,neutral
2023-05-07,"Warren Buffett strikes a dour tone on the US economy , warning the easy - money era is over",0.9723272919654846,negative
2023-05-08,"Bitcoin , Ether fall ; XRP leads losers as top 10 tokens lose steam ; US equity futures flat",0.957632303237915,negative
2023-05-08,Fed report : Bank stress top concern for financial stability,0.0,neutral
2023-05-08,Gold futures mark 4th gain in 5 sessions,0.4824460521653534,Negative
2023-05-08,Gold futures mark 4th gain in 5 sessions,0.6445472836494446,positive
2023-05-08,Is Inflation Slowing Down ? ,0.3899263884473658,Neutral
2023-05-08,Is Inflation Slowing Down ? ,0.0,neutral
2023-05-08,Will Rising Rates Affect My Bank Stocks ? ,0.3562153457678009,Neutral
2023-05-08,Will Rising Rates Affect My Bank Stocks ? ,0.9558545351028442,negative
2023-05-09,"Inflation will see an intense drop and could fall below 2 % by mid - 2024 , Pantheon Macroeconomics says",0.4403222519152638,Negative
2023-05-09,"Inflation will see an intense drop and could fall below 2 % by mid - 2024 , Pantheon Macroeconomics says",0.9512240290641784,negative
2023-05-09,US stocks trade mixed as investors prepare for April inflation data and debt ceiling showdown,0.5326450135790316,Negative
2023-05-09,US stocks trade mixed as investors prepare for April inflation data and debt ceiling showdown,0.902409553527832,negative
2023-05-09,Why Wednesday U . S . inflation report could ignite stock - market volatility as investors boost bets on Fed rate cuts,0.3525232037441678,Neutral
2023-05-09,Why Wednesday U . S . inflation report could ignite stock - market volatility as investors boost bets on Fed rate cuts,0.9250765442848206,negative
2023-05-09,,0.0,Neutral
2023-05-09,,0.0,Neutral
2023-05-10,,0.0,Neutral
2023-05-10,,0.0,Neutral
2023-05-10,,0.0,Neutral
2023-05-10,,0.0,Neutral
2023-05-10,,0.0,Neutral
2023-05-10,,0.0,Neutral
2023-05-10,,0.0,Neutral
2023-05-10,,0.0,Neutral
2023-05-11,"Disney , Sonos , Unity , Robinhood , Applovin , and More Stock Market Movers",0.0,neutral
2023-05-11,"The stock market still faces  potential disappointment  on Fed easing bets despite cooling inflation , UBS says",0.42382864963907485,Negative
2023-05-11,"The stock market still faces  potential disappointment  on Fed easing bets despite cooling inflation , UBS says",0.9484500288963318,negative
2023-05-11,Top economist David Rosenberg points to Microsoft salary freeze as fresh evidence that US inflation is slowing,0.3525090206464405,Neutral
2023-05-11,Top economist David Rosenberg points to Microsoft salary freeze as fresh evidence that US inflation is slowing,0.9495608806610109,negative
2023-05-11,"US inflation just hit the lowest in almost 2 years , throwing further Fed rate hikes into question . Here how President Joe Biden , Paul Krugman , David Rosenberg , and 4 others reacted . ",0.3445903422816876,Neutral
2023-05-11,"US inflation just hit the lowest in almost 2 years , throwing further Fed rate hikes into question . Here how President Joe Biden , Paul Krugman , David Rosenberg , and 4 others reacted . ",0.9549517035484314,negative
2023-05-11,,0.0,Neutral
2023-05-12,"De - dollarization means gold is underrated and has a  long way to run , says Bridgewater Co - CIO",0.37698677802812897,Neutral
2023-05-12,"De - dollarization means gold is underrated and has a  long way to run , says Bridgewater Co - CIO",0.4880684316158294,positive
2023-05-12,Fed Bowman : more policy tightening likely appropriate,0.3539675062143657,Neutral
2023-05-12,Fed Bowman : more policy tightening likely appropriate,0.6286608576774597,negative
2023-05-12,"US inflation just hit the lowest in almost 2 years , throwing further Fed rate hikes into question . Here how President Joe Biden , Paul Krugman , David Rosenberg , and 4 others reacted . ",0.3445903422816876,Neutral
2023-05-12,"US inflation just hit the lowest in almost 2 years , throwing further Fed rate hikes into question . Here how President Joe Biden , Paul Krugman , David Rosenberg , and 4 others reacted . ",0.9549517035484314,negative
2023-05-12,,0.0,Neutral
2023-05-12,,0.0,Neutral
